Date,Open,High,Low,Close,Volume,Return,MA_10,MA_20
2021-07-06,20.737499237060547,20.84199905395508,20.350250244140625,20.69849967956543,446708000,0.010323628295383136,19.759224891662598,18.849924850463868
2021-07-07,20.853500366210938,20.875,20.332000732421875,20.371749877929688,418428000,-0.015786158740690004,19.907724952697755,18.99566230773926
2021-07-08,19.85650062561035,20.132999420166016,19.70075035095215,19.90275001525879,503300000,-0.02302207053793659,19.992275047302247,19.122887325286865
2021-07-09,19.962499618530277,20.080249786376957,19.754249572753903,20.050249099731445,296624000,0.007410990157620034,20.076749992370605,19.25414981842041
2021-07-12,20.239999771118164,20.53274917602539,20.1877498626709,20.512500762939453,321984000,0.0230546593665113,20.22490005493164,19.388512325286865
2021-07-13,20.40049934387207,20.46125030517578,20.11400032043457,20.25,290708000,-0.012797111672201433,20.251399993896484,19.500074863433838
2021-07-14,20.357749938964844,20.417749404907227,19.75275039672852,19.84149932861328,380100000,-0.020172872661072483,20.232874870300293,19.602724838256837
2021-07-15,19.811750411987305,19.847000122070312,18.85849952697754,18.966249465942383,550564000,-0.04411208287111179,20.12924976348877,19.66052484512329
2021-07-16,19.030500411987305,19.15699958801269,18.072999954223636,18.160999298095703,688224000,-0.042457006024974264,19.92414970397949,19.635712337493896
2021-07-19,17.915250778198242,19.04199981689453,17.86549949645996,18.77975082397461,749060000,0.034070345784539935,19.753424835205077,19.64276237487793
2021-07-20,18.729999542236328,18.83799934387207,18.16399955749512,18.61199951171875,434687000,-0.008932563260727888,19.54477481842041,19.651999855041502
2021-07-21,18.881999969482425,19.527000427246094,18.742000579833984,19.40999984741211,371017000,0.042875583313384036,19.448599815368652,19.678162384033204
2021-07-22,19.642000198364254,19.886999130249023,19.275999069213867,19.5939998626709,323826000,0.009479650525773708,19.417724800109863,19.704999923706055
2021-07-23,19.6560001373291,19.700000762939453,19.25,19.558000564575195,195672000,-0.0018372613222421563,19.368499946594238,19.72262496948242
2021-07-26,19.31100082397461,19.441999435424805,18.91399955749512,19.29400062561035,203943000,-0.01349830920053341,19.246649932861327,19.735774993896484
2021-07-27,19.26499938964844,19.621999740600582,18.74099922180176,19.20800018310547,248863000,-0.004457367042412508,19.142449951171876,19.69692497253418
2021-07-28,19.319000244140625,19.645999908447266,18.9950008392334,19.50300025939941,202191000,0.01535818791554422,19.108600044250487,19.67073745727539
2021-07-29,19.518999099731445,19.85300064086914,19.327999114990234,19.66200065612793,190781000,0.008152612142426019,19.178175163269042,19.653712463378906
2021-07-30,19.417999267578125,19.6299991607666,19.26300048828125,19.499000549316406,183497000,-0.008290107891982146,19.311975288391114,19.618062496185303
2021-08-02,19.700000762939453,19.961000442504883,19.36100006103516,19.75,217444000,0.012872426463539588,19.409000205993653,19.581212520599365
2021-08-03,19.739999771118164,20.222000122070312,19.21999931335449,19.815000534057617,301811000,0.003291166281398361,19.52930030822754,19.537037563323974
2021-08-04,19.989999771118164,20.31800079345703,19.827999114990234,20.27400016784668,231309000,0.023164250386980445,19.615700340270998,19.532150077819825
2021-08-05,20.5,20.732999801635746,20.34199905395508,20.636999130249023,211435000,0.01790465420721654,19.72000026702881,19.568862533569337
2021-08-06,20.52400016784668,20.56999969482422,20.209999084472656,20.36599922180176,178497000,-0.013131749763464318,19.800800132751466,19.58465003967285
2021-08-09,20.44599914550781,20.507999420166016,20.14299964904785,20.295000076293945,146443000,-0.0034861606707620174,19.900900077819824,19.573775005340575
2021-08-10,20.32200050354004,20.43000030517578,19.834999084472656,19.93600082397461,179238000,-0.01768904907463753,19.97370014190674,19.558075046539308
2021-08-11,20.042999267578125,20.048999786376957,19.43000030517578,19.698999404907227,185925000,-0.011888112423348751,19.99330005645752,19.550950050354004
2021-08-12,19.8700008392334,20.02899932861328,19.6200008392334,19.905000686645508,151652000,0.010457449005605968,20.017600059509277,19.59788761138916
2021-08-13,19.905000686645508,20.214000701904297,19.85099983215332,20.1879997253418,183063000,0.014217484498061816,20.086499977111817,19.699237632751466
2021-08-16,20.13500022888184,20.28700065612793,19.452999114990234,19.950000762939453,210876000,-0.0117891304557326,20.10650005340576,19.75775012969971
2021-08-17,19.684999465942383,19.770000457763672,19.267000198364254,19.45800018310547,204585000,-0.02466168225657217,20.070800018310546,19.80005016326904
2021-08-18,19.5,19.63400077819824,19.0,19.040000915527344,285913000,-0.021482128874736883,19.947400093078613,19.781550216674805
2021-08-19,19.49399948120117,20.4950008392334,18.761999130249023,19.79800033569336,766555000,0.03981089200199861,19.86350021362305,19.79175024032593
2021-08-20,19.99099922180176,20.864999771118164,19.933000564575195,20.81599998474121,675741000,0.05141931668788402,19.908500289916994,19.854650211334228
2021-08-23,20.97100067138672,21.996999740600582,20.950000762939453,21.95800018310547,575807000,0.05486165445817548,20.074800300598145,19.987850189208984
2021-08-24,21.75300025939941,21.958999633789062,21.53499984741211,21.792999267578125,297299000,-0.007514387200629358,20.260500144958495,20.117100143432616
2021-08-25,21.73699951171875,22.46999931335449,21.722000122070312,22.21299934387207,347701000,0.01927224752945267,20.51190013885498,20.25260009765625
2021-08-26,22.200000762939453,22.34000015258789,21.790000915527344,22.06800079345703,237940000,-0.006527643933642802,20.728200149536132,20.372900104522706
2021-08-27,22.18400001525879,22.722000122070312,22.16699981689453,22.63599967956543,304722000,0.02573857466403595,20.973000144958498,20.529750061035156
2021-08-30,22.82999992370605,23.042999267578125,22.551000595092773,22.6879997253418,262580000,0.002297227713044858,21.246800041198732,20.676650047302246
2021-08-31,22.69499969482422,22.69499969482422,22.1200008392334,22.38500022888184,259850000,-0.01335505554160954,21.53950004577637,20.805150032043457
2021-09-01,22.48500061035156,22.69700050354004,22.35700035095215,22.44099998474121,201767000,0.0025016642969304392,21.879599952697756,20.913500022888183
2021-09-02,22.51799964904785,22.593000411987305,22.295000076293945,22.395999908447266,187834000,-0.002005261633819533,22.139399909973147,21.001450061798096
2021-09-03,22.325000762939453,22.98600006103516,22.200000762939453,22.843000411987305,280532000,0.019958943801006157,22.342099952697758,21.125300121307372
2021-09-07,22.83300018310547,22.89900016784668,22.52199935913086,22.66200065612793,198107000,-0.007923641929472258,22.4125,21.24365015029907
2021-09-08,22.51300048828125,22.61000061035156,21.976999282836918,22.339000701904297,254434000,-0.014252931995052731,22.46710014343262,21.363800144195558
2021-09-09,22.312000274658203,22.538000106811523,22.131000518798828,22.177000045776367,196856000,-0.007251920454710348,22.46350021362305,21.487700176239013
2021-09-10,22.347999572753903,22.625999450683597,22.270000457763672,22.47800064086914,248376000,0.01357264708804018,22.504500198364262,21.616350173950195
2021-09-13,22.68400001525879,22.964000701904297,21.857999801635746,22.152000427246094,297500000,-0.014503078758273502,22.45610027313233,21.71455020904541
2021-09-14,22.274999618530277,22.40999984741211,22.086000442504883,22.242000579833984,199755000,0.004062845379742441,22.41150035858154,21.829150199890137
2021-09-15,22.30900001525879,22.367000579833984,21.965999603271484,22.340999603271484,166538000,0.004450994553397258,22.40710029602051,21.973300170898437
2021-09-16,22.183000564575195,22.277000427246094,21.927000045776367,22.242000579833984,156033000,-0.004431270990354563,22.387200355529785,22.13340015411377
2021-09-17,22.299999237060547,22.32099914550781,21.82999992370605,21.899999618530277,294503000,-0.015376357898928772,22.337600326538087,22.238500118255615
2021-09-20,21.145999908447266,21.433000564575195,20.66200065612793,21.113000869750977,349440000,-0.03593601655195444,22.164600372314453,22.253350162506102
2021-09-21,21.41699981689453,21.424999237060547,20.950000762939453,21.246000289916992,204688000,0.006299408643352322,22.02300033569336,22.21775016784668
2021-09-22,21.36599922180176,21.959999084472656,21.19599914550781,21.94099998474121,268726000,0.03271202510309923,21.98320026397705,22.225150203704835
2021-09-23,22.13999938964844,22.53499984741211,21.88999938964844,22.48200035095215,248555000,0.024657051482939396,22.01370029449463,22.238600254058838
2021-09-24,22.06999969482422,22.14900016784668,21.86100006103516,22.08099937438965,217655000,-0.01783653457444756,21.97400016784668,22.23925018310547
2021-09-27,21.709999084472656,21.798999786376957,21.325000762939453,21.65999984741211,245215000,-0.019066144599679258,21.92480010986328,22.190450191497803
2021-09-28,21.214000701904297,21.41900062561035,20.650999069213867,20.698999404907227,343069000,-0.04436751843374098,21.770499992370606,22.091000175476076
2021-09-29,20.940000534057617,21.017000198364254,20.46699905395508,20.517000198364254,218394000,-0.008792657218968047,21.588100051879884,21.997600173950197
2021-09-30,20.76799964904785,21.06599998474121,20.6879997253418,20.715999603271484,221009000,0.00969924467433092,21.435499954223634,21.911350154876708
2021-10-01,20.75,20.858999252319336,20.202999114990234,20.742000579833984,240978000,0.0012551157105831212,21.319700050354005,21.828650188446044
2021-10-04,20.503999710083008,20.54199981689453,19.55500030517578,19.73200035095215,345635000,-0.04869348185554434,21.18159999847412,21.673100185394286
2021-10-05,19.950000762939453,20.64800071716309,19.85400009155273,20.451000213623047,279282000,0.03643826524847005,21.102099990844728,21.562550163269044
2021-10-06,20.1200008392334,20.71999931335449,20.07999992370605,20.700000762939453,297202000,0.012175470476526673,20.97800006866455,21.4806001663208
2021-10-07,21.09199905395508,21.32200050354004,20.972000122070312,21.075000762939453,256919000,0.01811594136128658,20.837300109863282,21.425500202178956
2021-10-08,21.10099983215332,21.20599937438965,20.774999618530277,20.83099937438965,151258000,-0.011577764162119641,20.712300109863282,21.34315013885498
2021-10-11,20.575000762939453,21.0629997253418,20.51099967956543,20.69499969482422,163388000,-0.006528716031388937,20.61580009460449,21.270300102233886
2021-10-12,20.827999114990234,21.05699920654297,20.527999877929688,20.67099952697754,162134000,-0.0011597085383230343,20.613000106811523,21.191750049591064
2021-10-13,20.917999267578125,20.989999771118164,20.71299934387207,20.93899917602539,180652000,0.012965006781509913,20.655200004577637,21.12165002822876
2021-10-14,21.288000106811523,21.7549991607666,21.121999740600582,21.746000289916992,243589000,0.03854057718363135,20.758200073242186,21.09685001373291
2021-10-15,21.809999465942383,21.93099975585937,21.66200065612793,21.86199951171875,226994000,0.0053342784997361115,20.870199966430665,21.094950008392335
2021-10-18,21.749000549316406,22.291000366210938,21.643999099731445,22.222000122070312,189494000,0.016466957203918664,21.11919994354248,21.1503999710083
2021-10-19,22.275999069213867,22.378999710083008,22.03700065612793,22.290000915527344,161473000,0.003060066289419794,21.30310001373291,21.20260000228882
2021-10-20,22.30500030517578,22.433000564575195,21.98200035095215,22.10300064086914,146276000,-0.008389424269962142,21.44340000152588,21.210700035095215
2021-10-21,22.097000122070312,22.711000442504883,22.08300018310547,22.691999435424805,187590000,0.02664791102917441,21.605099868774413,21.221199989318848
2021-10-22,22.822999954223636,23.1299991607666,22.56100082397461,22.72599983215332,249384000,0.0014983429214896482,21.79459991455078,21.253450012207033
2021-10-25,22.972999572753903,23.354999542236328,22.770000457763672,23.166000366210938,230235000,0.019361107863562266,22.041699981689455,21.32875003814697
2021-10-26,23.98900032043457,25.25900077819824,23.923999786376957,24.71699905395508,485898000,0.06695150924742155,22.446299934387206,21.529650020599366
2021-10-27,24.474000930786133,25.09000015258789,24.28199958801269,24.451000213623047,245990000,-0.010761777340015377,22.79750003814697,21.726350021362304
2021-10-28,24.87800025939941,24.950000762939453,24.52300071716309,24.94099998474121,234204000,0.0200400706243975,23.117000007629393,21.93760004043579
2021-10-29,25.000999450683597,25.708999633789062,25.0,25.566999435424805,292503000,0.02509921218341593,23.4875,22.178849983215333
2021-11-01,25.64900016784668,25.893999099731445,25.226999282836918,25.82699966430664,265740000,0.010169368116056177,23.84799995422363,22.483599948883057
2021-11-02,25.82200050354004,26.67799949645996,25.799999237060547,26.400999069213867,294112000,0.02222478074758727,24.259099769592286,22.7810998916626
2021-11-03,26.670000076293945,26.78400039672852,26.23500061035156,26.597999572753903,239910000,0.0074618579025578224,24.708599662780763,23.07599983215332
2021-11-04,27.22900009155273,31.364999771118164,27.118000030517575,29.801000595092773,1153631000,0.1204226285355654,25.419499778747557,23.512299823760987
2021-11-05,30.187000274658203,31.399999618530277,29.40999984741211,29.75200080871582,851260000,-0.001644232925018696,26.12209987640381,23.958349895477294
2021-11-08,30.14900016784668,31.100000381469727,29.90699958801269,30.804000854492188,503101000,0.03535896804184624,26.885899925231932,24.463799953460693
2021-11-09,32.28200149536133,32.310001373291016,29.964000701904297,30.65699958801269,646746000,-0.004772148500250983,27.479899978637697,24.96309995651245
2021-11-10,29.356000900268555,30.850000381469727,28.777999877929688,29.458999633789062,636206000,-0.039077534342012554,27.980699920654295,25.389099979400633
2021-11-11,30.468000411987305,30.59000015258789,29.777000427246094,30.38999938964844,332172000,0.03160323729362258,28.525599861145018,25.821299934387206
2021-11-12,30.01000022888184,30.68000030517578,29.6299991607666,30.38999938964844,413054000,0.0,29.007899856567384,26.24769992828369
2021-11-15,30.552000045776367,30.643999099731445,29.246999740600582,30.024999618530277,384909000,-0.012010522489266373,29.427699851989747,26.63784990310669
2021-11-16,29.75900077819824,30.38999938964844,29.70599937438965,30.202999114990234,264484000,0.005928376310456507,29.80789985656738,27.033499813079835
2021-11-17,30.417999267578125,30.50900077819824,28.799999237060547,29.26099967956543,428508000,-0.031188936960809155,30.074199867248534,27.391399765014647
2021-11-18,32.367000579833984,32.7599983215332,31.32099914550781,31.674999237060547,781711000,0.08249887508733833,30.261599731445312,27.840549755096436
